org/springframework/data/mongodb/ReactiveMongoDatabaseUtils	doGetSession	(Lorg/springframework/transaction/reactive/TransactionSynchronizationManager;Lorg/springframework/data/mongodb/ReactiveMongoDatabaseFactory;Lorg/springframework/data/mongodb/SessionSynchronization;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery	lambda$computePipelineStage$10	(Lreactor/util/function/Tuple2;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/core/aggregation/AggregationOperationContext::getMappedObject(Lorg/bson/Document;Ljava/lang/Class;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery	lambda$computePipelineStage$10	(Lreactor/util/function/Tuple2;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery::decode(Lorg/springframework/data/mapping/model/SpELExpressionEvaluator;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery	lambda$computePipelineStage$10	(Lreactor/util/function/Tuple2;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery::getQueryMethod()Lorg/springframework/data/mongodb/repository/query/MongoQueryMethod;
org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery	lambda$computePipelineStage$10	(Lreactor/util/function/Tuple2;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/repository/query/MongoQueryMethod::getDomainClass()Ljava/lang/Class;
org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery	lambda$computePipelineStage$10	(Lreactor/util/function/Tuple2;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	reactor/util/function/Tuple2::getT1()Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/AbstractReactiveMongoQuery	lambda$computePipelineStage$10	(Lreactor/util/function/Tuple2;Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/MongoParameterAccessor;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/bson/Document;	INVOKE_STATIC	reactor/util/function/Tuple2::getT2()Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/CollationUtils	computeCollation	(Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lorg/springframework/data/mongodb/repository/query/MongoParameters;Lorg/springframework/expression/ExpressionParser;Lorg/springframework/data/repository/query/QueryMethodEvaluationContextProvider;)Lorg/springframework/data/mongodb/core/query/Collation;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator	$values	()[Lorg/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator;	GET_FIELD	org/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator::INSTANCE|Lorg/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator;
org/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator::$values()[Lorg/springframework/data/mongodb/repository/query/DefaultSpELExpressionEvaluator$NoOpExpressionEvaluator;
org/springframework/data/mongodb/repository/query/MongoQueryCreator	lambda$from$0	(ZLorg/springframework/data/mongodb/core/query/Criteria;Lorg/springframework/data/geo/Point;Ljava/util/Optional;Lorg/springframework/data/geo/Distance;)Lorg/springframework/data/mongodb/core/query/Criteria;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/MongoQueryMethod	lambda$getAnnotatedCollation$1	()Ljava/lang/IllegalStateException;	CONSTANT	 type: class java.lang.String; value: Expected to find @Query annotation but did not. Make sure to check hasAnnotatedCollation() before.
org/springframework/data/mongodb/repository/query/MongoQueryMethod	lambda$getAnnotatedCollation$1	()Ljava/lang/IllegalStateException;	INVOKE_STATIC	java/lang/IllegalStateException::<init>(Ljava/lang/String;)V
org/springframework/data/mongodb/repository/query/ReactivePartTreeMongoQuery	createQueryInternal	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Z)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedAggregation	lambda$doExecute$0	(Ljava/lang/Class;Ljava/lang/Object;Lreactor/core/publisher/SynchronousSink;)V	GET_FIELD	org/springframework/data/mongodb/repository/query/ReactiveStringBasedAggregation::mongoConverter|Lorg/springframework/data/mongodb/core/convert/MongoConverter;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedAggregation	lambda$doExecute$0	(Ljava/lang/Class;Ljava/lang/Object;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	org/springframework/data/mongodb/repository/query/AggregationUtils::extractSimpleTypeResult(Lorg/bson/Document;Ljava/lang/Class;Lorg/springframework/data/mongodb/core/convert/MongoConverter;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedAggregation	lambda$doExecute$0	(Ljava/lang/Class;Ljava/lang/Object;Lreactor/core/publisher/SynchronousSink;)V	INVOKE_STATIC	reactor/core/publisher/SynchronousSink::next(Ljava/lang/Object;)V
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	getBindingContext	(Ljava/lang/String;Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lorg/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$0	(Lorg/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec;Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;)Lorg/bson/Document;	GET_FIELD	org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery::query|Ljava/lang/String;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$0	(Lorg/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec;Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec::decode(Ljava/lang/String;Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$1	(Lorg/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec;Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;)Lorg/bson/Document;	GET_FIELD	org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery::fieldSpec|Ljava/lang/String;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$1	(Lorg/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec;Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/util/json/ParameterBindingDocumentCodec::decode(Ljava/lang/String;Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	CONSTANT	 type: class java.lang.String; value: Created query %s for %s fields.
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	GET_FIELD	org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery::LOG|Lorg/apache/commons/logging/Log;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/lang/String::format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/apache/commons/logging/Log::debug(Ljava/lang/Object;)V
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/apache/commons/logging/Log::isDebugEnabled()Z
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/BasicQuery::<init>(Lorg/bson/Document;Lorg/bson/Document;)V
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/BasicQuery::with(Lorg/springframework/data/domain/Sort;)Lorg/springframework/data/mongodb/core/query/Query;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/Query::getFieldsObject()Lorg/bson/Document;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/core/query/Query::getQueryObject()Lorg/bson/Document;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	org/springframework/data/mongodb/repository/query/ConvertingParameterAccessor::getSort()Lorg/springframework/data/domain/Sort;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	reactor/util/function/Tuple2::getT1()Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$createQuery$2	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lreactor/util/function/Tuple2;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	reactor/util/function/Tuple2::getT2()Ljava/lang/Object;
org/springframework/data/mongodb/repository/query/ReactiveStringBasedMongoQuery	lambda$getBindingContext$4	(Lorg/springframework/data/mongodb/repository/query/ConvertingParameterAccessor;Lorg/springframework/data/mapping/model/SpELExpressionEvaluator;)Lorg/springframework/data/mongodb/util/json/ParameterBindingContext;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/support/CachingExpressionParser	parseExpression	(Ljava/lang/String;)Lorg/springframework/expression/Expression;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/support/QuerydslAbstractMongodbQuery	createProjection	(Lcom/querydsl/core/types/Expression;)Lorg/bson/Document;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/support/QuerydslMongoPredicateExecutor	applySorting	(Lorg/springframework/data/mongodb/repository/support/SpringDataMongodbQuery;Lorg/springframework/data/domain/Sort;)Lorg/springframework/data/mongodb/repository/support/SpringDataMongodbQuery;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/support/QuerydslMongoPredicateExecutor	findAll	(Lcom/querydsl/core/types/Predicate;Lorg/springframework/data/domain/Pageable;)Lorg/springframework/data/domain/Page;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/support/ReactiveQuerydslMongoPredicateExecutor	applySorting	(Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery;Lorg/springframework/data/domain/Sort;)Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$8	(Lorg/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery;Lcom/querydsl/core/types/Predicate;)Lorg/bson/Document;	INVOKE_STATIC	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::createQuery(Lcom/querydsl/core/types/Predicate;)Lorg/bson/Document;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$9	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	GET_FIELD	org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery::queryCustomizer|Ljava/util/function/Consumer;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$9	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	com/querydsl/core/QueryModifiers::getLimitAsInteger()Ljava/lang/Integer;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$9	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	com/querydsl/core/QueryModifiers::getOffsetAsInteger()Ljava/lang/Integer;
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$9	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/lang/Integer::intValue()I
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$9	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/util/List::size()I
org/springframework/data/mongodb/repository/support/ReactiveSpringDataMongodbQuery	lambda$createQuery$9	(Lcom/querydsl/core/types/Expression;Lcom/querydsl/core/QueryModifiers;Ljava/util/List;Lorg/bson/Document;)Lorg/springframework/data/mongodb/core/query/Query;	INVOKE_STATIC	java/util/function/Consumer::accept(Ljava/lang/Object;)V
